local_code,local_citation,status,candidate_codes,selected_code,selected_meaning_slp1,shared_selected_code,same_code_source_citation,same_code_source_gloss,candidate_assignment_count,candidate_meaning_status,accepted_lexical_transfer
09.0046,SranTa~,same_code_and_citation,09.0046;09.0048,09.0046,vimocanapratiharzayoH,False,SranTa~,vimocanapratiharzayoH,2,enumerated_glosses,False
09.0047,manTa~,same_code_and_citation,09.0047,09.0047,viloqane,False,manTa~,viloqane,1,single_gloss,False
09.0048,SranTa~,same_code_and_citation,09.0046;09.0048,09.0048,sandarBe,False,SranTa~,sandarBe,1,single_gloss,False
09.0049,granTa~,same_code_and_citation,09.0049,09.0049,sandarBe,False,granTa~,sandarBe,1,single_gloss,False
09.0050,kunTa~,same_code_and_citation,09.0050,09.0050,saMSlezaRe,False,kunTa~,saMSlezaRe,1,single_gloss,False
09.0051,mfda~,same_code_and_citation,09.0051,09.0051,kzode,False,mfda~,kzode,1,single_gloss,False
09.0052,mfqa~,same_code_and_citation,09.0052,09.0052,kzode suKe ca,False,mfqa~,kzode suKe ca,2,enumerated_glosses,False
09.0053,guDa~,same_code_and_citation,09.0053,09.0053,roze,False,guDa~,roze,1,single_gloss,False
09.0054,kuza~,same_code_and_citation,09.0054,09.0054,nizkarze,False,kuza~,nizkarze,1,single_gloss,False
09.0055,kzuBa~,same_code_and_citation,09.0055,09.0055,saYcalane,False,kzuBa~,saYcalane,1,single_gloss,False
09.0056,RaBa~,same_code_and_citation,09.0056,09.0056,hiMsAyAm,False,RaBa~,hiMsAyAm,1,single_gloss,False
09.0057,tuBa~,same_code_and_citation,09.0057,09.0057,hiMsAyAm,False,tuBa~,hiMsAyAm,1,single_gloss,False
09.0058,kliSU~,same_code_and_citation,09.0058,09.0058,vibADane,False,kliSU~,vibADane,1,single_gloss,False
09.0059,aSa~,same_code_and_citation,09.0059,09.0059,Bojane,False,aSa~,Bojane,1,single_gloss,False
09.0060,u~Dra\sa~,no_exact_same_gana_citation,,,,False,u~Drasa~,uYCe,,no_selected_candidate,False
09.0061,iza~,same_code_and_citation,09.0061,09.0061,ABIkzRye,False,iza~,ABIkzRye,1,single_gloss,False
09.0062,vi\za~,same_code_and_citation,09.0062,09.0062,viprayoge,False,vi\za~,viprayoge,1,single_gloss,False
09.0063,pruza~,same_code_and_citation,09.0063,09.0063,snehanasevanapUraRezu,False,pruza~,snehanasevanapUraRezu,3,enumerated_glosses,False
09.0064,pluza~,same_code_and_citation,09.0064,09.0064,snehanasevanapUraRezu,False,pluza~,snehanasevanapUraRezu,3,enumerated_glosses,False
09.0065,puza~,same_code_and_citation,09.0065,09.0065,puzwO,False,puza~,puzwO,1,single_gloss,False
09.0066,muza~,same_code_and_citation,09.0066,09.0066,steye,False,muza~,steye,1,single_gloss,False
09.0067,Kaca~,same_code_and_citation,09.0067,09.0067,BUtaprAdurBAve,False,Kaca~,BUtaprAdurBAve,1,single_gloss,False
09.0068,Kava~,same_code_and_citation,09.0068,09.0068,BUtaprAdurBAve,False,Kava~,BUtaprAdurBAve,1,single_gloss,False
09.0069,heWa~,same_code_and_citation,09.0069,09.0069,BUtaprAdurBAve,False,heWa~,BUtaprAdurBAve,1,single_gloss,False
09.0071,graha~^,same_code_and_citation,09.0071,09.0071,upAdAne,False,graha~^,upAdAne,1,single_gloss,False
10.0001,cura~,same_code_and_citation,10.0001,10.0001,steye,False,cura~,steye,1,single_gloss,False
10.0002,citi~,same_code_and_citation,10.0002,10.0002,smftyAm,False,citi~,smftyAm,1,single_gloss,False
10.0003,yatri~,same_code_and_citation,10.0003,10.0003,saNkoce,False,yatri~,saNkoce,1,single_gloss,False
10.0004,sPuqi~,same_code_and_citation,10.0004,10.0004,parihAse,False,sPuqi~,parihAse,1,single_gloss,False
10.0005,sPuwi~,same_code_and_citation,10.0005,10.0005,parihAse,False,sPuwi~,parihAse,1,single_gloss,False
10.0006,lakza~,same_code_and_citation,10.0006;10.0219,10.0006,darSanANkanayoH,False,lakza~,darSanANkanayoH,2,enumerated_glosses,False
10.0007,kudri~,same_code_and_citation,10.0007,10.0007,anftaBAzaRe,False,kudri~,anftaBAzaRe,1,single_gloss,False
10.0008,kudf~,same_code_and_citation,10.0008,10.0008,anftaBAzaRe,False,kudf~,anftaBAzaRe,1,single_gloss,False
10.0009,kuqi~,unique_same_gana_citation_candidate,10.0068,10.0068,rakzaRe,True,spuqi~,parihAse,1,single_gloss,False
10.0010,laqa~,same_code_and_citation,10.0010,10.0010,upasevAyAm,False,laqa~,upasevAyAm,1,single_gloss,False
10.0011,midi~,same_code_and_citation,10.0011,10.0011,snehane,False,midi~,snehane,1,single_gloss,False
10.0012,mida~,same_code_and_citation,10.0012,10.0012,snehane,False,mida~,snehane,1,single_gloss,False
10.0013,o~laqi~,same_code_and_citation,10.0013,10.0013,utkzepaRe,False,o~laqi~,utkzepaRe,1,single_gloss,False
10.0014,olaqi~,same_code_and_citation,10.0014,10.0014,utkzepaRe,False,olaqi~,utkzepaRe,1,single_gloss,False
10.0015,jala~,same_code_and_citation,10.0015,10.0015,apavAraRe,False,jala~,apavAraRe,1,single_gloss,False
10.0016,laja~,same_code_and_citation,10.0016,10.0016,apavAraRe,True,laja~,apavAraRe,1,single_gloss,False
10.0017,pIqa~,same_code_and_citation,10.0017,10.0017,avagAhane,False,pIqa~,avagAhane,1,single_gloss,False
10.0018,nawa~,same_code_and_citation,10.0018,10.0018,avaspandane,True,nawa~,avaspandane,1,single_gloss,False
10.0019,SraTa~,same_code_and_citation,10.0019;10.0360,10.0019,prayatne,False,SraTa~,prayatne,1,single_gloss,False
10.0020,baDa~,same_code_and_citation,10.0020,10.0020,saMyamane,False,baDa~,saMyamane,1,single_gloss,False
10.0021,banDa~,same_code_and_citation,10.0021,10.0021,saMyamane,False,banDa~,saMyamane,1,single_gloss,False
10.0022,pF~,no_exact_same_gana_citation,,,,False,pF,pUraRe,,no_selected_candidate,False
10.0023,Urja~,no_exact_same_gana_citation,,,,False,urja~,balaprARanayoH,,no_selected_candidate,False
10.0024,pakza~,same_code_and_citation,10.0024,10.0024,parigrahe,False,pakza~,parigrahe,1,single_gloss,False
10.0025,varRa~,same_code_and_citation,10.0025,10.0025,preraRe,True,varRa~,preraRe,1,single_gloss,False
10.0026,cUrRa~,unique_same_gana_citation_candidate,10.0143,10.0143,saNkocane,True,curRa~,preraRe ,1,single_gloss,False
10.0027,praTa~,same_code_and_citation,10.0027,10.0027,praKyAne,False,praTa~,praKyAne,1,single_gloss,False
10.0028,pfTa~,same_code_and_citation,10.0028,10.0028,prakzepe,False,pfTa~,prakzepe,1,single_gloss,False
10.0029,paTa~,same_code_and_citation,10.0029,10.0029,prakzepe,False,paTa~,prakzepe,1,single_gloss,False
10.0030,zamba~,no_exact_same_gana_citation,,,,False,zanba~,sambanDane,,no_selected_candidate,False
10.0031,Samba~,no_exact_same_gana_citation,,,,False,Sanba~,sambanDane,,no_selected_candidate,False
10.0032,sAmba~,no_exact_same_gana_citation,,,,False,sAnba~,sambanDane,,no_selected_candidate,False
10.0033,Bakza~,same_code_and_citation,10.0033,10.0033,adane,False,Bakza~,adane,1,single_gloss,False
10.0034,kuwwa~,same_code_and_citation,10.0034;10.0226,10.0034,CedanaBartsanayoH,False,kuwwa~,CedanaBartsanayoH,2,enumerated_glosses,False
10.0035,puwwa~,same_code_and_citation,10.0035,10.0035,alpIBAve,False,puwwa~,alpIBAve,1,single_gloss,False
10.0036,cuwwa~,same_code_and_citation,10.0036,10.0036,alpIBAve,False,cuwwa~,alpIBAve,1,single_gloss,False
10.0037,awwa~,no_exact_same_gana_citation,,,,False,adwa~,anAdare,,no_selected_candidate,False
10.0038,zuwwa~,same_code_and_citation,10.0038,10.0038,anAdare,False,zuwwa~,anAdare,1,single_gloss,False
10.0039,luRwa~,no_exact_same_gana_citation,,,,False,lunwa~,steye,,no_selected_candidate,False
10.0040,luRWa~,no_exact_same_gana_citation,,,,False,lunWa~,steye,,no_selected_candidate,False
10.0041,SaWa~,same_code_and_citation,10.0041;10.0214,10.0041,asaMskAragatyoH,False,SaWa~,asaMskAragatyoH,2,enumerated_glosses,False
10.0042,SvaWa~,same_code_and_citation,10.0042,10.0042,asaMskAragatyoH,True,SvaWa~,asaMskAragatyoH,2,enumerated_glosses,False
10.0043,SvaWi~,same_code_and_citation,10.0043,10.0043,asaMskAragatyoH,False,SvaWi~,asaMskAragatyoH,2,enumerated_glosses,False
10.0044,tuja~,same_code_and_citation,10.0044,10.0044,hiMsAbalAdAnaniketanezu,False,tuja~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0045,tuji~,same_code_and_citation,10.0045;10.0285,10.0045,hiMsAbalAdAnaniketanezu,False,tuji~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0046,pija~,same_code_and_citation,10.0046,10.0046,hiMsAbalAdAnaniketanezu,False,pija~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0047,piji~,same_code_and_citation,10.0047;10.0287,10.0047,hiMsAbalAdAnaniketanezu,False,piji~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0048,laji~,same_code_and_citation,10.0048;10.0315;10.0465,10.0048,hiMsAbalAdAnaniketanezu,False,laji~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0049,luji~,same_code_and_citation,10.0049;10.0289,10.0049,hiMsAbalAdAnaniketanezu,False,luji~,hiMsAbalAdAnaniketanezu,3,enumerated_glosses,False
10.0050,pisa~,same_code_and_citation,10.0050,10.0050,gatO,False,pisa~,gatO,1,single_gloss,False
10.0051,zAntva~,same_code_and_citation,10.0051,10.0051,sAmaprayoge,False,zAntva~,sAmaprayoge,1,single_gloss,False
10.0053,Svalka~,same_code_and_citation,10.0053,10.0053,pariBAzaRe,False,Svalka~,pariBAzaRe,1,single_gloss,False
10.0054,valka~,same_code_and_citation,10.0054,10.0054,pariBAzaRe,False,valka~,pariBAzaRe,1,single_gloss,False
10.0056,sPiwa~,same_code_and_citation,10.0056,10.0056,hiMsAyAm,False,sPiwa~,hiMsAyAm,1,single_gloss,False
10.0057,smiwa~,same_code_and_citation,10.0057,10.0057,anAdare,False,smiwa~,anAdare,1,single_gloss,False
10.0058,zmiN,same_code_and_citation,10.0058,10.0058,anAdare,False,zmiN,anAdare,1,single_gloss,False
10.0059,Sliza~,same_code_and_citation,10.0059,10.0059,SlezaRe,False,Sliza~,SlezaRe,1,single_gloss,False
10.0060,paTi~,same_code_and_citation,10.0060,10.0060,gatO,False,paTi~,gatO,1,single_gloss,False
10.0061,pica~,no_exact_same_gana_citation,,,,False,piCa~,kuwwane,,no_selected_candidate,False
10.0062,cadi~,no_exact_same_gana_citation,,,,False,Cadi~,saMvaraRe,,no_selected_candidate,False
10.0063,SraRa~,same_code_and_citation,10.0063,10.0063,dAne,False,SraRa~,dAne,1,single_gloss,False
10.0064,taqa~,same_code_and_citation,10.0064;10.0332,10.0064,AGAte,False,taqa~,AGAte,1,single_gloss,False
10.0065,Kaqa~,same_code_and_citation,10.0065,10.0065,Bedane,False,Kaqa~,Bedane,1,single_gloss,False
10.0066,Kaqi~,same_code_and_citation,10.0066,10.0066,Bedane,False,Kaqi~,Bedane,1,single_gloss,False
10.0067,kaqi~,same_code_and_citation,10.0067,10.0067,Bedane,False,kaqi~,Bedane,1,single_gloss,False
10.0068,kuqi~,same_code_and_citation,10.0068,10.0068,rakzaRe,True,kuqi~,rakzaRe,1,single_gloss,False
10.0069,guqi~,same_code_and_citation,10.0069,10.0069,vezwane,False,guqi~,vezwane,1,single_gloss,False
10.0070,kuWi~,same_code_and_citation,10.0070,10.0070,rakzaRe,False,kuWi~,rakzaRe,1,single_gloss,False
10.0071,guWi~,same_code_and_citation,10.0071,10.0071,rakzaRe,False,guWi~,rakzaRe,1,single_gloss,False
10.0072,Kuqi~,same_code_and_citation,10.0072,10.0072,KaRqane,False,Kuqi~,KaRqane,1,single_gloss,False
10.0073,vawi~,same_code_and_citation,10.0073;10.0464,10.0073,viBAjane,False,vawi~,viBAjane,1,single_gloss,False
10.0074,vaqi~,same_code_and_citation,10.0074,10.0074,viBAjane,False,vaqi~,viBAjane,1,single_gloss,False
10.0075,caqi~,same_code_and_citation,10.0075,10.0075,kope,False,caqi~,kope,1,single_gloss,False
10.0076,maqi~,same_code_and_citation,10.0076,10.0076,BUzAyAM harze ca,False,maqi~,BUzAyAM harze ca,2,enumerated_glosses,False
10.0077,Baqi~,same_code_and_citation,10.0077,10.0077,kalyARe,False,Baqi~,kalyARe,1,single_gloss,False
10.0078,carda,no_exact_same_gana_citation,,,,False,Carda~,vamane,,no_selected_candidate,False
10.0079,pusta~,same_code_and_citation,10.0079,10.0079,AdarAnAdarayoH,False,pusta~,AdarAnAdarayoH,2,enumerated_glosses,False
10.0080,busta~,same_code_and_citation,10.0080,10.0080,AdarAnAdarayoH,False,busta~,AdarAnAdarayoH,2,enumerated_glosses,False
10.0081,cuda~,same_code_and_citation,10.0081,10.0081,saYcodane,False,cuda~,saYcodane,1,single_gloss,False
10.0082,nakka~,same_code_and_citation,10.0082,10.0082,nASane,False,nakka~,nASane,1,single_gloss,False
10.0083,Dakka~,same_code_and_citation,10.0083,10.0083,nASane,False,Dakka~,nASane,1,single_gloss,False
10.0084,cakka~,same_code_and_citation,10.0084,10.0084,vyaTane,False,cakka~,vyaTane,1,single_gloss,False
10.0085,cukka~,same_code_and_citation,10.0085,10.0085,vyaTane,False,cukka~,vyaTane,1,single_gloss,False
10.0086,kzala~,same_code_and_citation,10.0086,10.0086,SOcakarmaRi,False,kzala~,SOcakarmaRi,1,single_gloss,False
10.0087,tala~,same_code_and_citation,10.0087,10.0087,pratizWAyAm,False,tala~,pratizWAyAm,1,single_gloss,False
10.0088,tula~,same_code_and_citation,10.0088,10.0088,unmAne,False,tula~,unmAne,1,single_gloss,False
10.0089,dula~,same_code_and_citation,10.0089,10.0089,utkzepe,False,dula~,utkzepe,1,single_gloss,False
10.0090,pula~,same_code_and_citation,10.0090;10.0131,10.0090,mahattve,False,pula~,mahattve,1,single_gloss,False
10.0091,cula~,same_code_and_citation,10.0091,10.0091,samucCrAye,False,cula~,samucCrAye,1,single_gloss,False
10.0092,mUla~,same_code_and_citation,10.0092,10.0092,rohaRe,False,mUla~,rohaRe,1,single_gloss,False
10.0093,kala~,same_code_and_citation,10.0093,10.0093,kzepe,True,kala~,kzepe,1,single_gloss,False
10.0094,vila~,same_code_and_citation,10.0094,10.0094,kzepe,False,vila~,kzepe,1,single_gloss,False
10.0095,bila~,same_code_and_citation,10.0095,10.0095,Bedane,False,bila~,Bedane,1,single_gloss,False
10.0096,tila~,same_code_and_citation,10.0096,10.0096,snehane,False,tila~,snehane,1,single_gloss,False
10.0097,cala~,same_code_and_citation,10.0097,10.0097,BftO,False,cala~,BftO,1,single_gloss,False
10.0098,pAla~,same_code_and_citation,10.0098,10.0098,rakzaRe,False,pAla~,rakzaRe,1,single_gloss,False
10.0099,pala~,same_code_and_citation,10.0099,10.0099,rakzaRe,False,pala~,rakzaRe,1,single_gloss,False
10.0100,lUza~,same_code_and_citation,10.0100,10.0100,hiMsAyAm,False,lUza~,hiMsAyAm,1,single_gloss,False
10.0101,Sulba~,same_code_and_citation,10.0101,10.0101,mAne,False,Sulba~,mAne,1,single_gloss,False
10.0102,SUrpa~,same_code_and_citation,10.0102,10.0102,mAne,False,SUrpa~,mAne,1,single_gloss,False
10.0103,cuwa~,same_code_and_citation,10.0103,10.0103,Cedane,False,cuwa~,Cedane,1,single_gloss,False
10.0104,muwa~,same_code_and_citation,10.0104,10.0104,saYcUrRane,False,muwa~,saYcUrRane,1,single_gloss,False
10.0106,paqi~,same_code_and_citation,10.0106,10.0106,nASane,False,paqi~,nASane,1,single_gloss,False
10.0107,pasi~,same_code_and_citation,10.0107,10.0107,nASane,False,pasi~,nASane,1,single_gloss,False
10.0109,vraja~,same_code_and_citation,10.0109,10.0109,saMskAragatyoH,False,vraja~,saMskAragatyoH,2,enumerated_glosses,False
10.0110,Sulka~,same_code_and_citation,10.0110,10.0110,atisparSane,False,Sulka~,atisparSane,1,single_gloss,False
10.0111,capi~,same_code_and_citation,10.0111,10.0111,gatyAm,False,capi~,gatyAm,1,single_gloss,False
10.0112,kzapi~,same_code_and_citation,10.0112,10.0112,kzAntyAm,False,kzapi~,kzAntyAm,1,single_gloss,False
10.0113,kzaji~,same_code_and_citation,10.0113,10.0113,kfcCrajIvane,False,kzaji~,kfcCrajIvane,1,single_gloss,False
10.0115,Svarta~,same_code_and_citation,10.0115,10.0115,gatyAm,False,Svarta~,gatyAm,1,single_gloss,False
10.0117,SvaBra~,same_code_and_citation,10.0117,10.0117,gatyAm,False,SvaBra~,gatyAm,1,single_gloss,False
10.0118,jYapa~,same_code_and_citation,10.0118,10.0118,jYAne jYApane ca,False,jYapa~,jYAne jYApane ca,2,enumerated_glosses,False
10.0119,yama~,same_code_and_citation,10.0119,10.0119,parivezaRe,False,yama~,parivezaRe,1,single_gloss,False
10.0120,caha~,same_code_and_citation,10.0120,10.0120,parikalkane,True,caha~,parikalkane,1,single_gloss,False
10.0121,capa~,same_code_and_citation,10.0121,10.0121,parikalpane,False,capa~,parikalpane,1,single_gloss,False
10.0122,raha~,same_code_and_citation,10.0122,10.0122,tyAge,True,raha~,tyAge,1,single_gloss,False
10.0123,bala~,same_code_and_citation,10.0123,10.0123,prARane,False,bala~,prARane,1,single_gloss,False
10.0124,ciY,same_code_and_citation,10.0124,10.0124,cayane,False,ciY,cayane,1,single_gloss,False
10.0125,Gawwa~,same_code_and_citation,10.0125,10.0125,calane,False,Gawwa~,calane,1,single_gloss,False
10.0126,musta~,same_code_and_citation,10.0126,10.0126,saNGAte,False,musta~,saNGAte,1,single_gloss,False
10.0127,Kawwa~,same_code_and_citation,10.0127,10.0127,saMvaraRe,False,Kawwa~,saMvaraRe,1,single_gloss,False
10.0128,zawwa~,same_code_and_citation,10.0128,10.0128,hiMsAyAm,False,zawwa~,hiMsAyAm,1,single_gloss,False
10.0129,sPiwwa~,same_code_and_citation,10.0129,10.0129,hiMsAyAm,False,sPiwwa~,hiMsAyAm,1,single_gloss,False
10.0130,cubi~,same_code_and_citation,10.0130,10.0130,hiMsAyAm,False,cubi~,hiMsAyAm,1,single_gloss,False
10.0131,pUla~,unique_same_gana_citation_candidate,10.0138,10.0138,saNGAte,False,pula~,saNGAte,1,single_gloss,False
10.0132,pUrRa~,same_code_and_citation,10.0132,10.0132,saNGAte,False,pUrRa~,saNGAte,1,single_gloss,False
10.0133,puRa~,same_code_and_citation,10.0133,10.0133,saNGAte,False,puRa~,saNGAte,1,single_gloss,False
10.0134,puMsa~,no_exact_same_gana_citation,,,,False,punsa~,aBivarDane,,no_selected_candidate,False
10.0135,waki~,same_code_and_citation,10.0135,10.0135,banDane,False,waki~,banDane,1,single_gloss,False
10.0136,vyapa~,same_code_and_citation,10.0136,10.0136,kzaye,False,vyapa~,kzaye,1,single_gloss,False
10.0137,vyaya~,same_code_and_citation,10.0137,10.0137,kzaye,True,vyaya~,kzaye,1,single_gloss,False
10.0138,vipa~,no_exact_same_gana_citation,,,,False,pUla~,saNGAte,,no_selected_candidate,False
10.0139,DUsa~,same_code_and_citation,10.0139,10.0139,kAntikaraRe,False,DUsa~,kAntikaraRe,1,single_gloss,False
10.0140,DUza~,same_code_and_citation,10.0140,10.0140,kAntikaraRe,False,DUza~,kAntikaraRe,1,single_gloss,False
10.0141,DUSa~,same_code_and_citation,10.0141,10.0141,kAntikaraRe,False,DUSa~,kAntikaraRe,1,single_gloss,False
10.0142,kIwa~,same_code_and_citation,10.0142,10.0142,varRe,False,kIwa~,varRe,1,single_gloss,False
10.0143,cUrRa~,same_code_and_citation,10.0143,10.0143,saNkocane,True,cUrRa~,saNkocane,1,single_gloss,False
10.0144,pUja~,same_code_and_citation,10.0144,10.0144,pUjAyAm,False,pUja~,pUjAyAm,1,single_gloss,False
10.0145,arka~,same_code_and_citation,10.0145,10.0145,stavane,False,arka~,stavane,1,single_gloss,False
10.0146,SuWa~,same_code_and_citation,10.0146,10.0146,Alasye,False,SuWa~,Alasye,1,single_gloss,False
10.0147,SuWi~,same_code_and_citation,10.0147,10.0147,SozaRe,False,SuWi~,SozaRe,1,single_gloss,False
10.0148,juqa~,same_code_and_citation,10.0148,10.0148,preraRe,False,juqa~,preraRe,1,single_gloss,False
10.0149,gaja~,same_code_and_citation,10.0149,10.0149,SabdArTe,False,gaja~,SabdArTe,1,single_gloss,False
10.0150,mArja~,same_code_and_citation,10.0150,10.0150,SabdArTe,False,mArja~,SabdArTe,1,single_gloss,False
10.0151,marca~,same_code_and_citation,10.0151,10.0151,SabdArTe,False,marca~,SabdArTe,1,single_gloss,False
10.0152,Gf,same_code_and_citation,10.0152,10.0152,prasravaRe,False,Gf,prasravaRe,1,single_gloss,False
10.0153,paci~,same_code_and_citation,10.0153,10.0153,vistAravacane,False,paci~,vistAravacane,1,single_gloss,False
10.0154,tija~,same_code_and_citation,10.0154,10.0154,niSAne,False,tija~,niSAne,1,single_gloss,False
10.0155,kFta~,same_code_and_citation,10.0155,10.0155,saMSabdane,False,kFta~,saMSabdane,1,single_gloss,False
10.0156,varDa~,same_code_and_citation,10.0156,10.0156,CedanapUraRayoH,False,varDa~,CedanapUraRayoH,2,enumerated_glosses,False
10.0157,kubi~,same_code_and_citation,10.0157,10.0157,AcCAdane,False,kubi~,AcCAdane,1,single_gloss,False
10.0158,kuBi~,same_code_and_citation,10.0158,10.0158,AcCAdane,False,kuBi~,AcCAdane,1,single_gloss,False
10.0159,lubi~,same_code_and_citation,10.0159,10.0159,adarSane,False,lubi~,adarSane,1,single_gloss,False
10.0160,tubi~,same_code_and_citation,10.0160,10.0160,adarSane,False,tubi~,adarSane,1,single_gloss,False
10.0161,hlapa~,same_code_and_citation,10.0161,10.0161,vyaktAyAM vAci,False,hlapa~,vyaktAyAM vAci,1,single_gloss,False
10.0162,klapa~,same_code_and_citation,10.0162,10.0162,vyaktAyAM vAci,False,klapa~,vyaktAyAM vAci,1,single_gloss,False
10.0163,hrapa~,same_code_and_citation,10.0163,10.0163,vyaktAyAM vAci,False,hrapa~,vyaktAyAM vAci,1,single_gloss,False
10.0164,cuwi~,same_code_and_citation,10.0164,10.0164,Cedane,False,cuwi~,Cedane,1,single_gloss,False
10.0167,ila~,same_code_and_citation,10.0167,10.0167,preraRe,False,ila~,preraRe,1,single_gloss,False
10.0168,mrakza~,same_code_and_citation,10.0168,10.0168,mlecCane,True,mrakza~,mlecCane,1,single_gloss,False
10.0170,mleca~,no_exact_same_gana_citation,,,,False,mleCa~,avyaktAyAM vAci,,no_selected_candidate,False
10.0171,mrakza~,unique_same_gana_citation_candidate,10.0168,10.0168,mlecCane,True,Capi~,gatyAm,1,single_gloss,False
10.0172,brUsa~,same_code_and_citation,10.0172,10.0172,hiMsAyAm,False,brUsa~,hiMsAyAm,1,single_gloss,False
10.0173,barha~,same_code_and_citation,10.0173;10.0300,10.0173,hiMsAyAm,False,barha~,hiMsAyAm,1,single_gloss,False
10.0176,vrUza~,no_exact_same_gana_citation,,,,False,bula~,nimajjane,,no_selected_candidate,False
10.0177,garja~,same_code_and_citation,10.0177,10.0177,Sabde,False,garja~,Sabde,1,single_gloss,False
10.0178,garda~,same_code_and_citation,10.0178,10.0178,Sabde,False,garda~,Sabde,1,single_gloss,False
10.0179,garDa~,same_code_and_citation,10.0179,10.0179,aBikANkzAyAm,False,garDa~,aBikANkzAyAm,1,single_gloss,False
10.0180,gurda~,same_code_and_citation,10.0180,10.0180,pUrvaniketane,False,gurda~,pUrvaniketane,1,single_gloss,False
10.0181,pUrva~,same_code_and_citation,10.0181,10.0181,niketane,False,pUrva~,niketane,1,single_gloss,False
10.0182,jasi~,same_code_and_citation,10.0182,10.0182,rakzaRe mokzaRe ca,False,jasi~,rakzaRe mokzaRe ca,2,enumerated_glosses,False
10.0183,Iqa~,same_code_and_citation,10.0183,10.0183,stutO,False,Iqa~,stutO,1,single_gloss,False
10.0184,jasu~,same_code_and_citation,10.0184;10.0243,10.0184,hiMsAyAm,False,jasu~,hiMsAyAm,1,single_gloss,False
10.0185,piqi~,same_code_and_citation,10.0185,10.0185,saNGAte,False,piqi~,saNGAte,1,single_gloss,False
10.0187,ruza~,same_code_and_citation,10.0187,10.0187,roze,False,ruza~,roze,1,single_gloss,False
10.0188,ruwa~,same_code_and_citation,10.0188;10.0314,10.0188,roze,False,ruwa~,roze,1,single_gloss,False
10.0189,qipa~,same_code_and_citation,10.0189;10.0197,10.0189,kzepe,False,qipa~,kzepe,1,single_gloss,False
10.0190,zwupa~,same_code_and_citation,10.0190,10.0190,samucCrAye,False,zwupa~,samucCrAye,1,single_gloss,False
10.0192,cita~\,no_exact_same_gana_citation,,,,False,cita~,saYcetane,,no_selected_candidate,False
10.0193,daSi~\,no_exact_same_gana_citation,,,,False,daSi~,daMSane,,no_selected_candidate,False
10.0194,dasi~\,no_exact_same_gana_citation,,,,False,dasi~,darSanadaMSanayoH,,no_selected_candidate,False
10.0195,dasa~\,no_exact_same_gana_citation,,,,False,dasa~,darSanadaMSanayoH,,no_selected_candidate,False
10.0196,qapa~\,no_exact_same_gana_citation,,,,False,qapa~,saNGAte,,no_selected_candidate,False
10.0197,qipa~\,no_exact_same_gana_citation,,,,False,qipa~,saNGAte,,no_selected_candidate,False
10.0198,tatri~\,no_exact_same_gana_citation,,,,False,tatri~,kuwumbaDAraRe,,no_selected_candidate,False
10.0199,matri~\,no_exact_same_gana_citation,,,,False,matri~,guptapariBAzaRe,,no_selected_candidate,False
10.0200,spaSa~\,no_exact_same_gana_citation,,,,False,spaSa~,grahaRasaMSlezaRayoH,,no_selected_candidate,False
10.0201,tarja~\,no_exact_same_gana_citation,,,,False,tarja~,tarjane,,no_selected_candidate,False
10.0202,Bartsa~\,no_exact_same_gana_citation,,,,False,Bartsa~,tarjane,,no_selected_candidate,False
10.0203,basta~\,no_exact_same_gana_citation,,,,False,basta~,ardane,,no_selected_candidate,False
10.0204,ganDa~\,no_exact_same_gana_citation,,,,False,ganDa~,ardane,,no_selected_candidate,False
10.0207,vizka~\,no_exact_same_gana_citation,,,,False,vizka~,hiMsAyAm,,no_selected_candidate,False
10.0208,hizka~\,no_exact_same_gana_citation,,,,False,hizka~,hiMsAyAm,,no_selected_candidate,False
10.0209,nizka~\,no_exact_same_gana_citation,,,,False,nizka~,parimARe,,no_selected_candidate,False
10.0210,lala~\,no_exact_same_gana_citation,,,,False,lala~,IpsAyAm,,no_selected_candidate,False
10.0211,kURa~\,no_exact_same_gana_citation,,,,False,kURa~,saNkoce,,no_selected_candidate,False
10.0212,tURa~\,no_exact_same_gana_citation,,,,False,tURa~,pUraRe,,no_selected_candidate,False
10.0213,BrURa~\,no_exact_same_gana_citation,,,,False,BrURa~,ASAviSaNkayoH,,no_selected_candidate,False
10.0214,SaWa~\,no_exact_same_gana_citation,,,,False,SaWa~,SlAGAyAm,,no_selected_candidate,False
10.0215,yakza~\,no_exact_same_gana_citation,,,,False,yakza~,pUjAyAm,,no_selected_candidate,False
10.0216,syama~\,no_exact_same_gana_citation,,,,False,syama~,vitarke,,no_selected_candidate,False
10.0217,gUra~\,no_exact_same_gana_citation,,,,False,gUra~,udyamane,,no_selected_candidate,False
10.0218,Sama~\,no_exact_same_gana_citation,,,,False,Sama~,Alocane,,no_selected_candidate,False
10.0219,lakza~\,no_exact_same_gana_citation,,,,False,lakza~,Alocane,,no_selected_candidate,False
10.0220,kutsa~\,no_exact_same_gana_citation,,,,False,kutsa~,avakzepaRe nindane ca,,no_selected_candidate,False
10.0221,truwa~\,no_exact_same_gana_citation,,,,False,truwa~,Cedane,,no_selected_candidate,False
